2804:35630,3588,16582,42290,26537,53504,32160,17124,2512,9545
2805:1387,8,11763,51847,54981,99688,8071,11877,946,109221
2812:39348,10545,2163,5581,31908,23333,57030,16593,10733,51115
2815:9326,32042,99957,30797,70230,20924,103407,56128,34784,44075
2827:5017,97844,26826,75049,76965,47723,49487,22440,105379,25125
2831:1762,84,67829,80239,2570,41190,8688,83981,11671,97920
2846:12162,108030,52765,74030,68777,49040,26088,68590,81095,72552
2848:8445,1277,194,70274,13358,15559,33252,20869,38063,30095
2853:18850,39651,5895,120342,34490,30161,5894,106908,62624,42350
2854:4021,95707,11696,52609,119094,85970,4011,88953,80248,98197
2857:113793,84476,102445,57431,10471,5553,39886,87252,1133,51115
2858:1277,2316,317,4351,78873,31452,61487,8445,33252,11456
2861:34070,120994,100504,162,73447,49180,11600,23048,26639,44820
2871:38075,100834,39166,5450,2068,189,6266,35625,1007,10180
2907:30068,94303,77276,1109,2578,70019,3546,5414,4221,2588
2912:27241,4664,30319,63237,74453,95794,67283,73943,44079,29634
2914:13273,121331,72493,7508,2108,5347,6275,38063,18012,26352
2924:50500,30695,78191,29087,99962,37932,21566,103985,115114,45220
2925:58461,80613,4106,12165,35381,33009,113780,54327,17684,114712
2947:90863,22876,51168,116261,577,5875,108276,101699,46125,66993
2951:29768,8,294,2953,120620,483,26463,2517,76,26114
2959:5947,78171,4221,15968,1456,14626,1348,23257,2385,3238
2960:2265,48931,63792,77240,119866,18624,73891,47755,26575,92409
2963:4068,1089,92739,61312,88195,8094,86888,20552,69611,38519
2965:57034,29174,50086,7993,62170,3877,112288,53554,108305,57896
2967:12807,76693,29070,118042,713,22563,103105,71626,85958,20197
2970:23853,11396,8232,63022,26683,60997,10466,237,17856,49997
2977:7736,4662,49251,1937,2662,112251,77297,54201,109254,54895
2981:58529,48409,2148,28480,37424,3511,30236,2163,39589,108022
2989:14912,1389,3447,1759,20721,16092,2162,2265,77240,66912
2990:80417,2052,8455,49359,29000,57558,58979,28275,120063,49503
3002:1387,26114,91651,28433,113247,53554,13380,76469,72870,62237
3004:40015,83191,33261,28755,110250,76837,78239,1970,70388,11759
3011:82143,120408,48934,2807,60955,115356,120511,17349,109829,44919
3013:2880,27138,12016,39901,83888,49214,75654,6266,5450,5624
3037:42168,17,302,654,76,616,58,8,866,84
3038:47404,19092,110875,109830,41777,8776,294,13772,63553,62526
3044:5026,2976,1128,76400,55274,2644,98561,95913,32196,7222
3070:32042,75615,93,69429,44385,29280,2531,26946,670,78027
3081:1086,39216,2298,8845,4106,96783,102919,120307,90675,66208
3100:4996,4126,398,3634,36885,22703,17198,3180,15395,78608
3102:21324,9709,11917,62921,50769,7180,23285,7711,1400,29962
3105:32209,14768,26339,23472,69455,5638,13512,386,21459,16776
3107:50384,17767,49820,17124,30877,1376,25618,12443,5857,1155
3110:62576,24079,88953,48663,12042,4021,12522,8541,80248,55336
3111:53315,114299,26339,803,1146,563,58979,28275,120063,49503
3113:56669,115144,95888,113243,13832,71481,77900,37572,38382,13138
3121:92932,41,80239,27383,58529,3804,51027,5650,17005,51115
3125:18319,317,27592,66999,45562,19233,5006,1965,14129,5741
3126:43297,80760,20890,70137,73252,33745,102463,59690,68870,5148
3129:10847,25370,7578,41037,8192,7916,4699,50497,2117,27231
3139:22726,121156,20322,121705,8312,12492,90615,53025,3502,14855
3144:83191,62566,27264,96883,28400,22036,5480,102594,6695,28387
3152:52244,20774,84649,19544,109477,101042,35016,6669,96176,97698
3166:66521,119960,112545,102091,110858,17,302,654,76,616
3167:11070,15993,62640,42589,11484,1251,2386,14841,41039,26480
3169:17341,15122,109,37190,380,786,521,5268,5445,3424
3170:63027,21505,101155,25174,24486,101377,5553,51834,62114,122598
3172:776,101566,88948,299,41974,20850,10691,236,7022,57658
3176:48307,78873,24849,23995,11326,4633,5367,63794,21445,13726
3183:81569,5006,28325,3471,2675,1376,13660,32528,23995,333
3184:16753,58461,2717,1126,15239,1902,1784,11754,22546,47089
3193:43595,66363,91209,117835,24419,103800,88178,71392,46122,15762
3195:39420,6288,18427,40849,24392,22674,7947,35290,26250,52269
3220:3588,35630,43626,102064,114299,333,41441,8845,7257,563
3229:12360,111545,25061,39508,122964,61278,49061,81294,122283,81264
3234:45600,95175,47387,70864,14756,31101,90261,1463,45761,4753
3237:87614,60935,21868,17302,77678,113362,102041,22678,58923,58979
3238:370,31323,1131,6311,104879,14375,59853,48657,20262,58017
3239:3751,30556,16621,55965,10611,12175,35955,269,27297,3632
3246:25228,16243,76778,91812,56998,9625,12169,41864,16427,70026
3258:120375,31901,2163,72493,15873,5572,5347,11415,6275,18012
3263:70556,12360,14880,14992,1164,81574,62460,114573,12692,45128
3264:110875,61965,63553,105064,61901,102698,31453,4790,15993,21959
3277:56623,48307,26575,899,102094,44013,37359,7195,30077,104241
3279:1376,32528,8205,670,14147,7375,112144,46822,120376,90386
3295:7305,87110,5812,61735,13288,79246,12227,11989,109621,75538
3305:117632,48992,28166,100879,84038,39695,45975,58553,80687,113727
3306:32837,66890,61278,15559,28262,42429,44960,11977,28565,93431
3308:3546,30480,5414,194,9654,34000,2181,4991,29341,5189
3309:40438,12874,7578,55521,26765,17054,48518,136,294,21817
3319:43937,59172,113596,43663,33396,97915,34540,85605,73039,38214
3320:3370,101857,12743,72929,31585,48930,57295,58407,11321,76282
3328:40438,16742,53252,26765,98548,1155,11671,16977,1376,16974
3329:12090,59746,32827,50339,4610,58796,28098,97054,60954,16310
3335:13772,9047,1331,24398,12874,99850,76058,439,90948,58529
3346:2375,60247,79067,115139,80772,82114,32862,89599,82595,33312
3352:6485,90414,4106,64204,96783,52716,102919,120307,55219,90675
3353:117721,32528,8205,670,112144,29066,46822,120376,90386,17920
3360:25174,62114,122598,65672,99209,119448,63027,87287,86464,80532
3374:685,6485,64204,52963,15694,7187,75413,109954,38054,61650
3376:5301,12874,14345,26339,2345,31908,48409,9104,86648,2022
3383:294,5581,17005,32719,20067,70710,60,6249,54280,2022
3386:76945,101385,5747,56472,23632,6593,14601,118930,97927,79236
3411:13468,657,829,9482,28379,40040,21234,1896,59260,118090
3412:76480,68683,72467,66610,88275,78657,71593,79323,3206,111601
3413:84992,40459,80417,75929,17134,39845,86441,38378,112183,60875
3416:378,96027,34841,49140,108657,2080,12522,84521,90520,21808
3419:7578,19428,2077,107658,2148,28480,3511,30236,2163,25635
3421:60912,25330,43406,24164,36954,68573,4719,6098,47837,12182
3423:39307,27126,116525,119587,95021,23992,62114,122598,65672,99209
3426:107007,74814,97364,10135,1839,64204,57374,39440,52963,16494
3428:48409,23370,14345,13512,108656,46283,28595,19220,93158,4258
3429:1140,317,6033,11456,10135,31452,33252,95380,27371,4996
3431:3225,80576,88768,47290,76,1730,2139,34500,683,17
3432:1376,8205,50984,53565,9936,93,58979,28275,120063,49503
3450:30939,48307,16935,14402,65726,16463,89594,21028,16208,18777
3453:46211,104369,26226,116580,12977,118437,12672,53851,1075,92465
3475:294,2345,18916,5638,52208,3361,15676,19997,16776,88471
3478:60605,14705,250,34968,15873,5610,9822,10226,3675,725
3479:22528,22917,18558,28288,49364,51134,726,19907,61772,303
3480:96588,16070,57548,39231,24072,5030,8845,301,1086,94469
3490:7491,20405,15720,3937,66363,91209,117835,24419,103800,88178
3500:40269,7667,15248,5621,12160,8926,63313,24370,14670,815
3514:482,13855,112031,76550,120849,20480,87777,4195,105718,62696
3529:79618,108434,73961,69579,17841,8322,65238,106063,37851,4409
3546:42339,11848,14073,3611,73463,12785,27921,110475,122773,98650
3547:7222,4828,9449,4221,7769,70518,26858,4288,1896,15200
3551:77041,96893,39801,1155,107339,9924,6921,1435,62292,76
3557:81427,64798,67480,1970,15007,704,66890,15559,11977,22494
3572:30555,35681,82483,57880,4028,60680,35526,120018,115245,25701
3579:2578,39303,32051,68162,70019,11053,80239,47387,17,14998
3580:13785,641,87860,1851,63392,8981,27438,3330,60085,81003
3593:45215,9360,23610,4563,68662,9894,56177,91650,84836,47037
3599:2427,29918,34417,30929,36101,33979,12863,57291,33917,45035
3609:8095,367,16092,67829,38903,386,63603,70561,39624,5348
3610:52039,38028,13340,55469,28544,3791,23517,2162,11603,121331
3613:11565,18501,94567,79924,108161,60687,91476,106813,14016,22364
3628:11573,96264,5006,114358,49660,119512,91017,85723,48562,58165
3656:60997,83752,83982,27146,109139,59764,105761,79102,14512,3175
3657:10456,5638,18215,92932,121270,84954,91694,41,43946,58529
3663:31901,13273,121331,72493,2108,5347,6275,18012,5572,61772
3674:52521,27108,810,111944,14328,13901,53142,13269,13925,17258
3684:3460,32837,97714,86044,88545,42991,51050,12777,80992,103476
3685:41361,86459,70108,67376,39615,45572,72186,88411,77572,120455
3686:5545,3789,3471,43803,8211,3407,51933,11777,5771,5006
3692:303,102287,162,138,109171,51910,36951,75294,92009,96810
3694:28505,60173,104675,8861,9230,79810,107147,14750,11724,39321
3701:41,92932,19233,27686,5638,7578,5650,45401,87672,2345
3702:41857,25863,77479,51418,38710,72725,33064,294,24033,4708
3717:9567,4934,10869,17545,37633,38215,14383,83611,44693,71534
3721:20916,104736,78873,23995,333,75207,114453,105762,38041,18462
3728:3847,40198,65088,39162,37441,97862,19474,775,46827,32790
3735:109876,32362,93622,61688,36160,22283,11074,27231,13273,61158
3736:85678,4125,34126,11481,19696,51027,7667,370,15248,5621
3737:93,7166,3429,1001,13739,9838,6353,4221,356,95320
3751:10295,4563,2578,108599,3829,7989,36807,3634,36885,22703
3752:5581,4338,1896,380,37190,521,786,11053,449,31908
3800:108599,102226,5905,889,34427,967,1627,19996,22518,9580
3811:25286,91368,22565,104714,63171,62094,19561,52914,73181,80569
3820:92932,41,8445,1277,386,7578,70561,16092,58529,28036
3840:2570,1762,80239,41190,8688,73551,118911,13273,53799,18849
3846:55521,7578,67343,37431,3147,11526,114574,6708,22081,103708
3849:23472,91308,47537,11460,58529,20631,80239,20916,33233,5006
3850:35630,23995,3588,76896,80239,8845,28198,20699,20916,59506
3857:84803,26495,103929,101459,12188,22451,1791,62682,12853,14835
3859:3707,15741,9545,64640,25951,40441,67459,117511,42939,8494
3862:16049,889,6793,26062,5189,14285,21860,13087,24672,24077
3888:7468,27634,79036,21860,48157,79556,103832,24077,113397,111263
3911:109491,87229,17662,1550,2674,190,116576,64691,4338,20613
3921:1139,66439,53089,55207,19613,71626,67045,72819,58764,95505
3929:71626,57226,39574,11010,109997,63357,83995,69032,83527,20932
3930:60108,59387,12388,2578,12360,123185,37179,52474,50824,29189
3934:31149,49657,77872,77172,536,10444,86610,36644,55720,53186
3947:5905,14894,26778,1101,50577,61326,87525,27886,64621,59585
3950:31452,62175,33252,11456,8445,1277,6033,4813,1140,34371
3962:25330,10190,4126,87293,77841,67157,14964,21959,19013,62552
3974:80417,52158,114124,85095,84847,61989,121609,106147,122064,72219
3975:116056,15559,56895,52552,1217,704,66890,97844,26517,11977
3988:119028,11394,37633,72535,2162,1195,899,49726,62233,77240
4001:4259,17,302,654,76,616,58,8,866,84
4006:2168,24568,4487,704,12175,10510,5670,8780,8483,7739
4007:12438,76381,121485,96363,75516,71789,21737,36630,54637,12875
4008:24910,4255,4368,95286,100002,43769,54286,77010,36000,112311
4009:14944,4299,18714,100609,25523,29039,79582,8131,22944,51909
4028:16217,69999,90839,90193,98324,42153,103815,115291,117728,16653
4031:2162,2265,1195,8375,1565,86530,94656,1389,17619,899
4035:974,36606,56372,22275,75098,113540,30337,32783,21012,106981
4053:16319,40269,1131,17508,30993,85678,4125,15248,12160,8926
4064:5973,10135,39440,30407,29818,97364,14144,34169,7681,24673
4067:73389,64515,95454,78874,118437,79686,72170,26823,57455,102842
4068:100892,87795,3141,48931,58415,97802,113798,53740,8299,88883
4069:13273,2971,121331,8232,72493,2108,5347,6275,18012,61772
4075:50086,117427,7993,62170,52853,112288,53554,108305,57896,35498
4076:34773,17221,92083,47124,122659,2902,62759,57604,73912,103788
4084:3250,3466,71222,33958,106654,58563,34108,99822,114856,56941
4091:120375,56895,5572,11415,52552,1970,13273,29991,15559,121331
4098:322,1681,4113,3563,289,83236,82043,8729,108030,19973
4103:5080,11210,21544,5457,97678,8197,7795,8861,12253,21171
4104:5457,8197,7795,12253,10295,5080,9230,5729,15223,16390
4124:16169,37734,10832,49726,62233,52455,77710,77190,114475,89560
4132:5414,3546,11643,34000,4991,87215,4353,79164,8115,20869
4134:34013,325,103843,44239,84266,111949,27021,66456,96960,4828
4138:109477,67837,20774,62955,52244,17604,77761,23847,65562,10869
4140:47246,36151,1531,26847,17794,15949,38867,36534,9116,6755
4149:110875,61965,63553,61901,102698,31453,4790,15993,21959,23685
4158:116324,16753,5006,76028,102776,82012,33084,21313,84421,12630
4164:11287,10785,1403,43071,11848,14073,73463,100473,51537,122386
4167:26197,12776,5581,49217,66453,25733,32719,6249,112040,7333
4171:111369,68178,13407,5112,85440,22944,9538,3493,8058,2993
4177:7166,9838,6593,1731,10496,10819,29991,15873,303,12874
4179:71626,57226,39574,39519,37499,46324,72355,16097,64040,21609
4184:23995,78873,333,75207,114453,105762,38041,18462,44467,63838
4190:1171,15553,3536,1830,53358,7409,16208,122888,23632,35566
4209:88331,3361,1164,19715,74525,83954,42075,29918,119895,45323
4210:2163,66867,21164,19984,1130,51829,118090,108030,52307,52765
4211:88132,115622,23435,70538,26401,37809,108187,109644,66979,43956
4213:83101,996,21798,42290,26537,29552,33817,113827,6552,370
4223:52439,105457,61836,90896,20498,121393,92306,33771,76076,114474
4237:58281,118849,36114,7802,14136,5347,5517,6033,1463,36347
4242:45649,23995,59506,78873,21297,333,20916,302,75207,114453
4248:61901,39935,25889,979,64563,23308,49369,96263,9508,105394
4249:93,7491,36929,25439,112144,46822,109697,120376,90386,57126
4265:62930,726,116095,34723,104699,52544,837,122735,75536,78175
4269:85483,44709,3791,60,84413,46208,12814,114299,563,58979
4273:5638,2845,30629,91694,75000,21144,47429,13390,19997,12627
4275:3811,5414,13512,3546,46283,104705,64662,35836,109399,108980
4277:71626,58281,80417,118849,36114,7802,57226,39574,12015,1277
4281:71978,24895,2338,52364,102685,62067,41387,30766,1928,26837
4301:51027,16461,54865,62114,122598,94998,87118,84640,12166,65672
4303:4123,39947,1376,28325,62111,20774,5859,731,1389,23440
4304:60085,108030,95600,52765,74030,61715,80267,68777,110762,30768
4344:4195,13969,51649,2345,67847,71183,14768,26339,69455,13512
4353:1331,30281,16319,1957,12160,330,80370,17373,57902,16468
4357:48596,5785,18749,55657,730,5387,9309,71584,120582,1376
4365:1560,10832,49726,62233,52455,77710,77190,114475,14627,89560
4371:27018,50906,16092,1243,5581,26339,9104,3842,615,720
4372:43387,121136,40916,93622,108966,94570,9332,20740,67829,6024
4399:7989,4563,71626,88551,57652,39574,1462,91518,107789,956
4400:70186,5117,807,91654,1876,10064,15544,10679,3649,14617
4407:97844,26826,75049,76965,5882,47723,49487,22440,105379,25125
4424:18907,43551,77240,54847,75477,59690,119866,19054,81271,11553
4426:26465,82118,31820,4455,10563,29047,63663,67725,87875,25486
4436:2307,85970,10295,35075,45210,14668,12042,38063,23817,89153
4453:84163,33420,84521,114829,75138,96263,92633,38445,121579,83478
4457:34988,59541,875,37633,20774,20822,23697,43659,31501,93902
4458:16536,3694,51507,61590,75984,89129,60591,80706,103510,13934
4466:50197,2316,20916,29991,13273,2570,121331,8232,1896,72493
4469:6575,294,93442,6078,23354,2148,57902,8483,28480,3511
4482:7578,17005,29476,70710,19614,2163,5581,31908,23333,57030
4507:61772,5575,21544,1463,39013,31101,5347,90261,29807,4753
4514:20416,43375,77451,22281,122685,104369,22917,111636,27887,65831
4517:5347,11053,1896,61772,1762,1102,21544,67829,82416,57074
4519:9246,74378,59181,100243,108201,5299,3487,4909,49928,1348
4522:20039,19124,96496,35717,49359,8455,13341,2052,58979,28275
4530:34244,76089,109605,66019,14147,42763,5022,15720,32528,3937
4537:1001,6353,13069,356,7649,41224,3429,1957,23610,1778
4543:33227,18576,5545,58974,66758,33173,93017,113780,69946,60255
4562:93,90822,15720,1376,8205,50984,53565,5022,7491,7375
4578:13832,104736,6968,84451,39729,20916,333,75207,122964,114453
4588:92932,41,1000,26339,9104,8483,4722,2022,615,3661
4618:10466,39348,95360,10545,44991,23489,17856,48761,952,48418
4633:64503,47597,87559,110656,74615,120594,105439,78874,95313,3846
4637:95002,40992,111807,69653,106663,21059,86608,88651,34979,51477
4640:5414,4536,3546,1494,20774,4353,56948,23995,333,20869
4641:75684,23324,2116,110739,71626,62024,92709,32591,77996,32171
4642:22708,40152,19538,99041,106583,110617,25398,71626,6376,117441
4651:1217,13225,34066,2168,88053,58165,66890,15559,11977,93431
4665:20405,15720,3937,66363,91209,117835,24419,103800,88178,71392
4666:4479,61163,74065,33607,53064,50670,26413,93181,73444,60935
4682:10009,72825,30939,45993,89372,95041,93388,76403,66792,16208
4687:2578,7989,3751,1896,4563,70019,269,11053,14998,74512
4692:22633,79924,3864,32608,24103,12397,26618,108161,106813,14016
4696:58621,17,302,654,76,616,58,8,866,84
4702:8691,36871,121199,11538,9240,1884,101,50112,95868,22623
4730:61772,67829,113055,120375,48983,83981,5268,20740,73481,92714
4736:53574,7506,20683,19487,22337,2348,61001,3675,17988,20535
4745:47771,52039,5445,13340,3791,13273,5572,121331,72493,2108
4749:16319,17508,815,3661,1644,7667,4481,61901,39935,64563
4751:65135,40558,57974,43424,367,528,12332,47749,36210,10048
4760:875,899,24854,88044,12165,1784,1195,2162,48,114867
4762:10295,5729,16390,108599,36807,119683,28631,53753,31271,7914
4767:6644,57974,77570,93,2351,22033,4342,15171,19087,47921
4774:110330,99305,41190,61772,5347,1762,2570,8688,52039,86031
4779:122954,76744,2988,7989,4563,1318,2578,356,6096,70945
4788:30413,4753,2570,120,61772,32200,15395,62398,1762,2447
4789:11822,118847,85935,76594,74280,4616,76183,54763,32569,93336
4794:43485,62559,322,83236,8729,54343,85065,86928,14194,98096
4796:4622,77240,59690,119866,19054,81271,11553,18624,73891,93058
4797:16347,9850,1162,6159,112475,31193,85999,12572,3948,20733
4802:14912,8896,40326,4828,2316,2162,4106,2031,91115,1957
4816:2345,5638,87383,21609,6249,10592,45401,97949,83108,16092
4831:5026,2644,15412,2976,20916,78873,122420,27874,563,58979
4834:96109,95729,109376,72487,107346,29588,2723,9187,1171,98342
4852:80417,52158,114124,85095,84847,61989,121609,106147,116833,122064
4863:7667,370,15248,5621,1957,12160,8926,63313,24370,14670
4870:1941,15559,37080,18607,71848,631,3593,22530,121705,8312
